"","id","Question","Answer","statement_id","M","SD","responses"
"7679",38,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7680",21,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7681",51,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7682",3,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,0
"7683",4,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7684",74,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7685",5,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,0
"7686",19,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7687",29,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7688",17,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7689",67,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,0
"7690",26,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7691",36,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7692",13,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7693",18,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7694",37,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7695",22,"Welcher ehemalige Premierminister von Großbritannien erhielt einen Nobelpreis?","- Winston Churchill -",95,4.14,1.14,1
"7696",16,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7697",73,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7698",72,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7699",50,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7700",40,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7701",69,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7702",3,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7703",55,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7704",19,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7705",41,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7706",61,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7707",7,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7708",32,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7709",26,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7710",29,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7711",31,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7712",80,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7713",60,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7714",68,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7715",46,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7716",58,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7717",79,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7718",21,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7719",52,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7720",5,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7721",28,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7722",25,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7723",30,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7724",59,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7725",24,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7726",47,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7727",57,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7728",12,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7729",81,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7730",20,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7731",76,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7732",13,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7733",77,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7734",42,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7735",10,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7736",36,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7737",4,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7738",53,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7739",71,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7740",51,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7741",78,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7742",37,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7743",54,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7744",34,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7745",35,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7746",2,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7747",49,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7748",63,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7749",33,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7750",11,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7751",65,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7752",64,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7753",27,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7754",75,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7755",48,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7756",74,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7757",44,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7758",1,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7759",38,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7760",17,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7761",56,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7762",45,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7763",70,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7764",14,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7765",8,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7766",39,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7767",15,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7768",43,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7769",6,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7770",66,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7771",23,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7772",67,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7773",18,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7774",62,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7775",9,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,1
"7776",22,"Wer erfand das Tragflügelboot?","- Graham Bell -",96,3.89,1.15,0
"7777",4,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7778",18,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7779",68,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7780",55,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7781",9,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7782",8,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7783",78,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7784",31,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7785",56,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7786",75,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7787",60,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7788",64,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7789",35,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7790",14,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7791",29,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7792",28,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7793",12,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7794",5,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7795",50,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7796",45,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7797",24,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7798",13,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7799",22,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7800",17,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7801",34,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7802",51,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7803",21,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7804",69,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7805",70,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7806",32,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7807",66,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7808",2,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7809",7,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7810",79,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7811",77,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7812",76,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7813",54,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7814",27,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7815",52,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7816",59,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7817",40,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7818",46,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7819",63,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7820",67,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7821",10,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7822",80,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7823",49,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7824",11,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7825",19,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7826",57,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7827",23,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7828",42,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7829",61,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7830",16,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7831",73,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7832",74,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7833",15,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7834",44,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7835",53,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7836",62,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7837",71,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7838",65,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7839",1,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7840",72,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7841",30,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7842",3,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7843",37,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7844",81,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7845",38,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7846",48,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7847",47,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7848",20,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7849",36,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7850",26,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7851",39,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7852",41,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,0
"7853",43,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7854",6,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7855",58,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7856",25,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7857",33,"Lediglich welche Landsäugetiere besitzen einen ausgeprägten Bauchnabel?","- Affen -",97,4.1,1.71,1
"7858",44,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7859",80,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7860",57,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7861",10,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7862",78,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7863",56,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7864",67,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7865",75,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7866",7,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7867",12,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7868",13,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7869",42,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7870",24,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7871",49,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7872",69,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7873",48,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7874",22,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7875",65,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7876",38,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7877",18,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7878",2,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7879",23,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7880",66,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7881",25,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7882",1,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7883",31,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7884",53,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7885",64,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7886",59,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7887",54,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7888",33,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7889",8,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7890",40,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7891",52,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7892",26,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7893",62,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7894",5,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7895",70,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7896",63,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7897",46,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7898",32,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7899",55,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7900",71,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7901",6,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7902",21,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7903",43,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7904",73,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7905",27,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7906",51,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7907",34,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7908",17,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7909",76,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7910",36,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7911",58,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7912",30,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7913",72,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7914",74,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7915",77,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7916",47,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7917",68,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7918",79,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7919",35,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7920",41,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7921",3,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7922",37,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7923",50,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7924",20,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7925",61,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7926",14,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7927",19,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7928",16,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
"7929",39,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,1
"7930",15,"Welche amerikanische Sängerin war mal Hürdenläuferin?","- Sheryl Crow -",98,3.63,1.16,0
